city,customer_name,customer_segment,discount,number_of_records,order_date,order_id,order_priority,order_quantity,product_base_margin,product_category,product_container,profit,region,row_id,sales,ship_date,ship_mode,shipping_cost,state,unit_price,zip_code
Enterprise,Karen Seio,Consumer,0.09,1,4/1/2012,8295,High,30,0.55,Technology,Small Box,158.175,South,1139,835.1505,4/3/2012,Regular Air,1.1,Alabama,35.99,36330
Mint Hill,Anthony Garverick,Small Business,0.03,1,4/2/2012,22978,Medium,28,0.56,Furniture,Jumbo Drum,-182.07,South,3203,1801.95,4/3/2012,Delivery Truck,32.41,North Carolina,60.89,28227
Lake Jackson,Philip Brown,Corporate,0.08,1,4/2/2012,53281,Critical,40,0.64,Furniture,Jumbo Drum,1894.14,Central,7464,14075.99,4/4/2012,Delivery Truck,58.92,Texas,355.98,77566
Milwaukee,Scot Coram,Corporate,0.1,1,4/2/2012,48518,Medium,17,0.38,Office Supplies,Wrap Bag,178.14,Central,6817,585.47,4/4/2012,Express Air,5.08,Wisconsin,37.94,53209
Lakewood,Philip Brown,Home Office,0.09,1,4/2/2012,2754,High,11,0.37,Office Supplies,Small Box,144.05,East,401,499.26,4/4/2012,Express Air,5.86,Ohio,47.9,44107
Lakewood,Philip Brown,Home Office,0.04,1,4/2/2012,2754,High,16,0.56,Office Supplies,Small Box,422.8,East,400,1427.67,4/4/2012,Regular Air,0.99,Ohio,90.24,44107
Rye,Nora Price,Small Business,0,1,4/3/2012,44225,High,29,0.63,Furniture,Medium Box,632.29,East,6241,1958.32,4/5/2012,Regular Air,10.84,New York,62.18,10580
Council Bluffs,Lena Cacioppo,Home Office,0.06,1,4/4/2012,25475,Critical,49,0.37,Office Supplies,Small Box,-191.49,Central,3573,305.96,4/4/2012,Regular Air,7.49,Iowa,6.48,51503
Plainview,Phillip Flathmann,Small Business,0,1,4/4/2012,22371,High,8,0.36,Office Supplies,Small Box,-66.171,East,3114,70.55,4/5/2012,Regular Air,11.51,New York,7.38,11803
Lake Oswego,Alex Russell,Home Office,0.09,1,4/4/2012,13959,Medium,19,0.37,Office Supplies,Wrap Bag,16.79,West,1951,77.61,4/6/2012,Express Air,1.3,Oregon,4,97035
Wheeling,Dave Brooks,Corporate,0.01,1,4/4/2012,42693,High,33,0.57,Office Supplies,Small Box,554.22,East,6028,2118.26,4/6/2012,Regular Air,9.71,West Virginia,59.76,26003
Lake Oswego,Alex Russell,Home Office,0.01,1,4/4/2012,13959,Medium,47,0.36,Office Supplies,Small Box,112.06,West,1950,228.46,4/6/2012,Regular Air,0.5,Oregon,4.91,97035
York,Odella Nelson,Small Business,0,1,4/4/2012,46436,Low,46,0.35,Technology,Small Pack,840.051,East,6525,1477.572,4/11/2012,Regular Air,0.99,Pennsylvania,35.99,17403
Leander,Eudokia Martin,Home Office,0.1,1,4/5/2012,36452,High,26,0.38,Office Supplies,Small Box,-107.5135,Central,5117,564.98,4/6/2012,Regular Air,15.1,Texas,22.38,78641
Leander,Eudokia Martin,Home Office,0.04,1,4/5/2012,36452,High,18,0.37,Furniture,Small Pack,46.01,Central,5118,129.48,4/7/2012,Regular Air,2.83,Texas,6.98,78641
Van Buren,Scot Wooten,Corporate,0.1,1,4/5/2012,13765,Not Specified,45,0.41,Office Supplies,Wrap Bag,180.88,South,1923,1553.38,4/7/2012,Regular Air,13.89,Arkansas,36.55,72956
Taylors,Harold Dahlen,Consumer,0.05,1,4/5/2012,50016,High,15,0.55,Technology,Wrap Bag,119.169,South,7006,1093.6355,4/7/2012,Regular Air,0.99,South Carolina,85.99,29687
Orange,Dave Poirier,Small Business,0.05,1,4/6/2012,14114,Critical,41,0.55,Furniture,Medium Box,-136.7,East,1975,241.9,4/6/2012,Regular Air,5.92,New Jersey,5.77,7050
Highland,Jenna Caffey,Consumer,0.09,1,4/6/2012,10851,High,50,0.82,Office Supplies,Wrap Bag,-175.13,Central,1501,608.21,4/6/2012,Regular Air,4.59,Indiana,12.88,46322
Augusta,Dave Poirier,Small Business,0.03,1,4/6/2012,14114,Critical,29,0.44,Office Supplies,Wrap Bag,-7.04,East,1973,65.16,4/6/2012,Regular Air,1.38,Maine,2.18,4330
Columbia,Tracy Blumstein,Home Office,0.01,1,4/6/2012,14530,High,44,0.58,Technology,Small Box,1371.672,South,2041,4851.5025,4/6/2012,Regular Air,7.69,South Carolina,125.99,29203
Dover,Alex Grayson,Consumer,0.04,1,4/6/2012,42599,Medium,31,0.55,Furniture,Jumbo Box,2023.75,East,6014,9459.94,4/7/2012,Delivery Truck,54.92,New Hampshire,300.98,3820
Mission Viejo,Corey Lock,Home Office,0.09,1,4/6/2012,35361,Medium,40,0.37,Office Supplies,Small Box,67.03,West,4968,746.93,4/7/2012,Express Air,9.03,California,18.97,92691
Mission Viejo,Corey Lock,Home Office,0,1,4/6/2012,35361,Medium,37,0.4,Office Supplies,Small Box,-5.05,West,4969,313.4,4/7/2012,Regular Air,4.82,California,8.34,92691
Lancaster,Jenna Caffey,Consumer,0.02,1,4/6/2012,10851,High,14,0.57,Technology,Small Box,3.96,East,1502,570.5285,4/7/2012,Express Air,4.99,Pennsylvania,45.99,17602
Old Bridge,Dave Poirier,Small Business,0.01,1,4/6/2012,14114,Critical,38,0.66,Furniture,Jumbo Box,538.52,East,1974,6532.48,4/8/2012,Delivery Truck,35.89,New Jersey,170.98,8857
Greenfield,Michelle Ellison,Consumer,0.06,1,4/6/2012,40544,Low,39,0.64,Furniture,Medium Box,544.04,Central,5721,2413.53,4/8/2012,Regular Air,12.23,Wisconsin,60.65,53220
Columbia,Tracy Blumstein,Home Office,0.06,1,4/6/2012,14530,High,17,0.83,Office Supplies,Large Box,-485.55,South,2039,1556.61,4/8/2012,Regular Air,35,South Carolina,89.83,29203
Columbia,Tracy Blumstein,Home Office,0.1,1,4/6/2012,14530,High,49,0.57,Office Supplies,Small Box,-26.32,South,2040,645.14,4/8/2012,Regular Air,5.5,South Carolina,13.43,29203
Lakeland,Maurice Satty,Corporate,0.01,1,4/6/2012,5921,Low,27,0.57,Office Supplies,Small Box,2.69,South,820,384.74,4/13/2012,Express Air,5.5,Florida,13.43,33801
La Vista,Russell Applegate,Home Office,0.05,1,4/6/2012,26918,Low,16,0.52,Office Supplies,Wrap Bag,16.65,Central,3768,77.96,4/15/2012,Regular Air,0.71,Nebraska,4.84,68128
Papillion,Christine Kargatis,Small Business,0.06,1,4/7/2012,3777,Medium,14,0.47,Furniture,Small Pack,38.06,Central,555,244.85,4/8/2012,Express Air,8.99,Nebraska,17.67,68046
Winter Park,Nora Pelletier,Home Office,0.08,1,4/7/2012,34432,Not Specified,20,0.38,Office Supplies,Small Box,114.1,South,4839,244.39,4/8/2012,Regular Air,0.5,Florida,12.53,32789
Winter Springs,Nora Pelletier,Home Office,0.02,1,4/7/2012,34432,Not Specified,3,0.55,Office Supplies,Small Box,-129.97,South,4840,581.42,4/8/2012,Regular Air,19.99,Florida,178.47,32708
Moreno Valley,Grant Thornton,Corporate,0,1,4/7/2012,10277,Medium,36,0.59,Technology,Small Box,542.25,West,1417,2144.924,4/8/2012,Regular Air,5.26,California,65.99,92553
Crown Point,Christopher Schild,Corporate,0.1,1,4/7/2012,8994,Low,36,0.77,Technology,Small Box,-580.32,Central,1225,1423.35,4/9/2012,Regular Air,19.99,Indiana,40.48,46307
Flagstaff,Ashley Jarboe,Home Office,0.02,1,4/7/2012,5509,Low,11,0.35,Office Supplies,Small Box,-22.48,West,770,68.46,4/12/2012,Regular Air,5.3,Arizona,5.58,86001
Flagstaff,Ashley Jarboe,Home Office,0.03,1,4/7/2012,5509,Low,21,0.57,Furniture,Small Box,78.98,West,771,885.23,4/14/2012,Regular Air,18.98,Arizona,40.89,86001
Shirley,Stuart Van,Consumer,0.05,1,4/8/2012,13028,Critical,39,0.38,Office Supplies,Small Box,562.92,East,1816,1357.53,4/9/2012,Regular Air,5.09,New York,35.44,11967
Fridley,Parhena Norris,Home Office,0.08,1,4/8/2012,31171,Not Specified,37,0.35,Office Supplies,Small Box,32.1895,Central,4374,161.02,4/9/2012,Regular Air,1.49,Minnesota,4.55,55432
Smithtown,Aaron Smayling,Small Business,0,1,4/8/2012,1189,Critical,27,0.38,Office Supplies,Small Box,-59.82,East,181,129.1,4/9/2012,Regular Air,4.99,New York,4.42,11787
Grand Prairie,Kelly Lampkin,Corporate,0.01,1,4/8/2012,12768,Critical,34,0.56,Office Supplies,Small Box,501.59,Central,1780,1562.97,4/10/2012,Express Air,4.62,Texas,42.98,75051
Hopkinton,Jay Fine,Consumer,0.06,1,4/8/2012,2722,Low,46,0.42,Technology,Small Pack,807.62,East,394,1895.55,4/12/2012,Regular Air,1.99,MA,40.97,1748
Springdale,Marc Crier,Corporate,0.06,1,4/8/2012,36838,Low,3,0.39,Office Supplies,Small Box,11.29,South,5185,32.76,4/17/2012,Express Air,0.5,Arkansas,6.3,72762
Altamonte Springs,Emily Ducich,Consumer,0.09,1,4/9/2012,8646,High,29,,Furniture,Jumbo Drum,2154.07,South,1185,9558.65,4/10/2012,Delivery Truck,60,Florida,349.45,32701
Collierville,Roy Collins,Corporate,0.02,1,4/9/2012,27491,Not Specified,36,0.48,Furniture,Medium Box,-15.3,South,3856,350.71,4/10/2012,Regular Air,6.02,Tennessee,9.77,38017
Greenfield,Michelle Ellison,Small Business,0.08,1,4/9/2012,40258,Not Specified,29,0.59,Office Supplies,Wrap Bag,-8.77,Central,5694,80.61,4/10/2012,Regular Air,1.25,Wisconsin,2.78,53220
Huntington Beach,Emily Phan,Consumer,0.07,1,4/9/2012,45120,Critical,39,0.36,Technology,Jumbo Box,5475.8,West,6358,14591.44,4/10/2012,Delivery Truck,48.26,California,400.97,92646
La Mesa,Evan Henry,Corporate,0.07,1,4/9/2012,11174,Medium,30,0.59,Technology,Small Box,603.459,West,1550,3197.003,4/10/2012,Regular Air,7.69,California,125.99,91941
Altamonte Springs,Emily Ducich,Consumer,0.06,1,4/9/2012,8646,High,41,0.55,Furniture,Jumbo Drum,4161.98,South,1183,14377.78,4/11/2012,Delivery Truck,39,Florida,350.99,32701
Altamonte Springs,Emily Ducich,Consumer,0.03,1,4/9/2012,8646,High,8,0.6,Office Supplies,Large Box,-327.65,South,1182,85.85,4/11/2012,Regular Air,49,Florida,4.48,32701
Collierville,Roy Collins,Corporate,0.04,1,4/9/2012,27491,Not Specified,11,0.4,Office Supplies,Small Box,186.05,South,3855,985.01,4/11/2012,Regular Air,19.99,Tennessee,90.48,38017
Collierville,Roy Collins,Corporate,0.09,1,4/9/2012,27491,Not Specified,2,0.59,Office Supplies,Small Box,-51.5,South,3857,75.23,4/11/2012,Regular Air,7.73,Tennessee,34.99,38017
Greenfield,Michelle Ellison,Small Business,0.05,1,4/9/2012,40258,Not Specified,31,0.43,Office Supplies,Small Box,-190.49,Central,5693,449.47,4/11/2012,Regular Air,13.32,Wisconsin,14.81,53220
Altamonte Springs,Emily Ducich,Consumer,0.09,1,4/9/2012,8646,High,26,0.74,Technology,Small Box,-127.11,South,1184,994.27,4/11/2012,Express Air,6.5,Florida,40.98,32701
Mcminnville,Alex Russell,Home Office,0.07,1,4/9/2012,58914,Low,46,0.55,Technology,Small Pack,-55.84,West,8241,99.94,4/11/2012,Regular Air,1.99,Oregon,2.12,97128
Odessa,Roy French,Consumer,0.05,1,4/9/2012,39815,Low,43,0.58,Technology,Small Box,841.725,Central,5622,4075.376,4/13/2012,Regular Air,8.99,Texas,115.99,79762
Medford,Alex Russell,Home Office,0.07,1,4/9/2012,58914,Low,11,0.56,Office Supplies,Wrap Bag,-3.36,West,8242,18.7,4/16/2012,Regular Air,0.7,Oregon,1.76,97504
Elmwood Park,Ellis Ballard,Corporate,0.02,1,4/10/2012,51047,Medium,28,0.41,Furniture,Small Box,-83.54,East,7156,65.7,4/11/2012,Express Air,4.86,New Jersey,1.76,7407
Ocean City,Ellis Ballard,Corporate,0.03,1,4/10/2012,51047,Medium,38,0.73,Furniture,Wrap Bag,-681.97,East,7157,1685.07,4/11/2012,Regular Air,34.2,New Jersey,41.47,8226
Omaha,Duane Benoit,Home Office,0.05,1,4/10/2012,27456,Not Specified,29,0.57,Office Supplies,Jumbo Drum,772.04,Central,3847,9492.92,4/11/2012,Delivery Truck,91.05,Nebraska,328.14,68046
Oak Park,Shahid Shariari,Consumer,0.03,1,4/10/2012,20838,Not Specified,21,0.57,Office Supplies,Small Pack,11.82,Central,2891,235.98,4/11/2012,Regular Air,3.37,Michigan,10.98,48237
Oak Park,Shahid Shariari,Consumer,0.05,1,4/10/2012,20838,Not Specified,5,0.56,Office Supplies,Wrap Bag,-15.42,Central,2890,20.17,4/11/2012,Regular Air,3.97,Michigan,3.28,48237
Killeen,Nat Carroll,Home Office,0.04,1,4/10/2012,29219,Not Specified,29,0.47,Office Supplies,Wrap Bag,24.59,Central,4105,203.4,4/11/2012,Regular Air,2.35,Texas,7.08,76541
Los Altos,Brad Thomas,Home Office,0.03,1,4/10/2012,20519,High,7,0.38,Technology,Medium Box,-53.2962,West,2851,124.19,4/11/2012,Regular Air,11.28,California,15.99,94024
Saratoga,David Kendrick,Home Office,0.01,1,4/10/2012,29284,Medium,20,0.71,Furniture,Jumbo Box,1116.02,West,4116,6449.056,4/12/2012,Delivery Truck,42.52,California,400.98,95070
Mesquite,James Lanier,Corporate,0.08,1,4/10/2012,43269,Critical,24,0.4,Office Supplies,Small Box,1336.9565,Central,6107,3978.02,4/12/2012,Regular Air,19.99,Texas,165.98,75150
Mcallen,James Lanier,Corporate,0,1,4/10/2012,43269,Critical,16,0.38,Office Supplies,Small Box,355,Central,6106,843.15,4/12/2012,Regular Air,5.81,Texas,48.91,78501
Madison,Emily Phan,Consumer,0.08,1,4/10/2012,19975,Not Specified,33,0.5,Office Supplies,Medium Box,-83.96,South,2764,362.17,4/13/2012,Regular Air,6.96,Alabama,11.7,35756
Huntington Beach,Emily Phan,Consumer,0.03,1,4/11/2012,58279,Medium,44,0.35,Office Supplies,Small Box,555.934,West,8151,1317.34,4/11/2012,Regular Air,2.99,California,30.56,92646
La Vista,Roy Skaria,Corporate,0,1,4/11/2012,56677,High,35,0.55,Furniture,Small Pack,120.01,Central,7932,430.55,4/12/2012,Regular Air,2.85,Nebraska,12.22,68128
Norfolk,Brad Eason,Small Business,0.1,1,4/11/2012,36706,Not Specified,47,0.35,Office Supplies,Small Box,365.789,Central,5152,887.45,4/13/2012,Regular Air,1.49,Nebraska,20.98,68701
Norfolk,Brad Eason,Small Business,0.03,1,4/11/2012,36706,Not Specified,7,0.37,Office Supplies,Small Box,-4.46,Central,5153,355.97,4/13/2012,Regular Air,19.99,Nebraska,48.04,68701
Redding,Dave Kipp,Consumer,0.1,1,4/12/2012,55040,High,24,0.59,Office Supplies,Small Pack,-6.34,West,7677,191.79,4/12/2012,Regular Air,2.64,California,8.34,96003
Redlands,Dave Kipp,Consumer,0.03,1,4/12/2012,55040,High,34,0.4,Office Supplies,Small Box,-160.2755,West,7678,290.01,4/14/2012,Regular Air,8.94,California,8.04,92374
Rancho Cucamonga,Dave Kipp,Consumer,0.05,1,4/12/2012,55040,High,8,0.58,Office Supplies,Small Box,6.11,West,7676,292.38,4/14/2012,Regular Air,6.31,California,35.51,91730
Redlands,Dave Kipp,Consumer,0.08,1,4/12/2012,55040,High,2,0.57,Technology,Jumbo Drum,-7373.1282,West,7679,4692.26,4/14/2012,Delivery Truck,29.7,California,2550.14,92374
Port Orange,Thais Sissman,Small Business,0.08,1,4/13/2012,55046,Critical,2,0.37,Office Supplies,Small Box,-12.93,South,7683,29.32,4/14/2012,Express Air,11.15,Florida,7.28,32127
Fort Lee,Andy Reiter,Corporate,0.05,1,4/13/2012,9635,Critical,1,0.37,Office Supplies,Small Box,-2.9095,East,1314,3.42,4/15/2012,Regular Air,1.49,New Jersey,1.88,7024
South Burlington,Raymond Fair,Small Business,0.02,1,4/13/2012,44448,Critical,28,0.45,Technology,Small Pack,331.27,East,6278,951.06,4/15/2012,Regular Air,1.99,Vermont,33.98,5403
Sanford,Becky Martin,Home Office,0.06,1,4/14/2012,8422,Medium,18,0.76,Furniture,Jumbo Box,-715.778206,East,1159,4212.752,4/15/2012,Delivery Truck,54.12,Maine,296.18,4073
Goffstown,Becky Martin,Home Office,0.01,1,4/14/2012,8422,Medium,33,0.78,Technology,Small Box,-22.82,East,1158,1003.71,4/16/2012,Express Air,4,New Hampshire,29.1,3045
New Milford,David Flashing,Home Office,0.09,1,4/14/2012,32999,Low,14,0.62,Furniture,Jumbo Box,-193.58,East,4638,1386.65,4/19/2012,Delivery Truck,35.84,Connecticut,100.98,6776
Columbus,Carl Weiss,Consumer,0.09,1,4/15/2012,33220,Not Specified,49,0.59,Office Supplies,Small Box,925.95,South,4667,3291.13,4/15/2012,Regular Air,3.5,Mississippi,70.97,39701
Freeport,Jasper Cacioppo,Home Office,0.01,1,4/15/2012,35041,Not Specified,28,0.39,Office Supplies,Small Box,-200.859,East,4921,443.73,4/15/2012,Regular Air,15.09,New York,15.16,11520
Arlington,James Galang,Consumer,0.01,1,4/15/2012,58818,Critical,41,0.46,Technology,Small Pack,391.14,South,8228,998.05,4/16/2012,Regular Air,1.99,Virginia,22.98,22204
Blacksburg,James Galang,Consumer,0.1,1,4/15/2012,58818,Critical,20,0.59,Furniture,Jumbo Drum,661.77,South,8229,4353.02,4/17/2012,Delivery Truck,28.16,Virginia,226.67,24060
Columbus,Carl Weiss,Consumer,0.1,1,4/15/2012,33220,Not Specified,40,0.49,Furniture,Small Box,-34.29,South,4668,736.96,4/18/2012,Regular Air,10.49,Mississippi,19.98,39701
Rancho Cucamonga,Chris Cortes,Consumer,0,1,4/16/2012,50337,Not Specified,37,0.36,Office Supplies,Small Box,21.4795,West,7055,122.99,4/17/2012,Express Air,1.49,California,2.78,91730
Watertown,Maria Zettner,Corporate,0.05,1,4/16/2012,19584,Critical,6,0.57,Technology,Jumbo Drum,-3971.0628,Central,2712,14535.8,4/17/2012,Delivery Truck,29.7,Wisconsin,2550.14,53094
Rancho Cucamonga,Chris Cortes,Consumer,0.1,1,4/16/2012,50337,Not Specified,6,0.57,Technology,Jumbo Drum,-3798.0111,West,7056,14734.71,4/18/2012,Delivery Truck,29.7,California,2550.14,91730
Little Rock,Keith Dawkins,Home Office,0.01,1,4/16/2012,96,High,37,0.55,Technology,Small Box,1228.887,South,16,4158.1235,4/18/2012,Regular Air,8.99,Arkansas,125.99,72209
Athens,Patrick Ryan,Corporate,0.02,1,4/17/2012,30407,Low,41,0.58,Office Supplies,Small Box,6227.33,South,4275,17853.64,4/17/2012,Regular Air,19.99,Georgia,419.19,30605
Woodland,Denny Ordway,Small Business,0.07,1,4/17/2012,2756,Critical,42,0.39,Office Supplies,Small Box,111.75,West,405,248.54,4/17/2012,Regular Air,0.5,California,6.3,95695
Edmonds,Ruben Dartt,Corporate,0.01,1,4/17/2012,11013,High,2,0.59,Technology,Small Box,-582.648,West,1529,226.882,4/18/2012,Regular Air,8.99,Washington,125.99,98026
Woodland,Denny Ordway,Small Business,0.06,1,4/17/2012,2756,Critical,25,0.74,Technology,Small Box,-13.77,West,404,1344.88,4/18/2012,Regular Air,4,California,55.94,95695
Atlanta,Peter Fuller,Consumer,0.09,1,4/18/2012,8259,Medium,25,0.66,Furniture,Jumbo Drum,-584.6,South,1131,2130.22,4/18/2012,Delivery Truck,42,Georgia,89.99,30318
Murfreesboro,Christina Anderson,Corporate,0.02,1,4/18/2012,4674,Critical,23,0.78,Furniture,Jumbo Drum,-260.41,South,667,3041.33,4/19/2012,Delivery Truck,30,Tennessee,130.98,37130
Bettendorf,Justin Knight,Corporate,0.1,1,4/18/2012,11553,Medium,28,0.81,Office Supplies,Small Box,-517.17,Central,1596,1350.34,4/19/2012,Express Air,19.99,Iowa,52.99,52722
East Chicago,Christopher Schild,Corporate,0.06,1,4/18/2012,54753,Medium,36,0.55,Technology,Small Box,1380.321,Central,7642,4711.244,4/19/2012,Regular Air,3.9,Indiana,155.99,46312
Hilton Head Island,Luke Schmidt,Home Office,0.1,1,4/18/2012,2817,Medium,14,0.48,Technology,Small Box,202.25,South,417,3830.14,4/19/2012,Regular Air,7.18,South Carolina,300.97,29915
Mount Pleasant,Luke Schmidt,Home Office,0.06,1,4/18/2012,2817,Medium,40,0.53,Furniture,Wrap Bag,672.37,South,418,1559.86,4/20/2012,Regular Air,3.04,South Carolina,39.89,29464
Burlington,Justin Knight,Corporate,0.03,1,4/18/2012,11553,Medium,20,0.55,Technology,Wrap Bag,365.418,Central,1598,1531.411,4/20/2012,Regular Air,0.99,Iowa,85.99,52601
Burlington,Justin Knight,Corporate,0.07,1,4/18/2012,11553,Medium,8,0.78,Furniture,Jumbo Box,-429.86,Central,1597,861.26,4/21/2012,Delivery Truck,57.38,Iowa,100.98,52601
College Park,Matt Collister,Home Office,0.02,1,4/19/2012,48135,High,40,0.47,Furniture,Small Pack,93.68,South,6757,750.14,4/19/2012,Regular Air,8.99,Georgia,17.67,30337
Cleveland,Alejandro Grove,Consumer,0.09,1,4/19/2012,59745,Not Specified,36,0.37,Office Supplies,Small Box,7917.7585,East,8359,18092.66,4/21/2012,Regular Air,19.99,Ohio,525.98,44105
Catonsville,Matt Collister,Home Office,0.09,1,4/19/2012,48135,High,20,0.46,Technology,Large Box,631.33,East,6756,3960.99,4/21/2012,Express Air,24.49,Maryland,199.99,21228
Garland,Kelly Lampkin,Corporate,0.06,1,4/19/2012,994,Low,38,0.36,Office Supplies,Wrap Bag,14,Central,159,132.07,4/23/2012,Regular Air,1.63,Texas,3.58,75043
Draper,Kelly Williams,Corporate,0.08,1,4/19/2012,53798,Low,41,0.74,Furniture,Jumbo Drum,-1867.97,West,7532,4987.73,4/24/2012,Delivery Truck,70.2,Utah,122.99,84020
Knoxville,Amy Hunt,Home Office,0.01,1,4/19/2012,30176,Low,30,0.74,Furniture,Medium Box,-547.89,South,4243,2504.41,4/26/2012,Regular Air,48.2,Tennessee,79.52,37918
Draper,Kelly Williams,Corporate,0,1,4/19/2012,53798,Low,29,0.52,Office Supplies,Medium Box,568.6,West,7531,2317.65,4/26/2012,Regular Air,13.99,Utah,78.65,84020
Danville,Eugene Moren,Home Office,0.03,1,4/20/2012,49511,High,35,0.39,Office Supplies,Small Box,5.04,South,6939,150.29,4/20/2012,Express Air,2.5,Kentucky,3.69,40422
Fountain,Anthony Rawles,Small Business,0.1,1,4/20/2012,44834,Medium,13,0.38,Office Supplies,Small Box,35.09,West,6327,248.76,4/20/2012,Express Air,5.77,Colorado,19.98,80817
Grand Junction,Anthony Rawles,Small Business,0.06,1,4/20/2012,44834,Medium,43,0.61,Furniture,Jumbo Box,785.63,West,6328,10984.05,4/21/2012,Delivery Truck,66.67,Colorado,259.71,81503
Medina,Matt Connell,Corporate,0,1,4/20/2012,41474,Not Specified,35,0.62,Furniture,Jumbo Box,-6.8,East,5845,3640.83,4/22/2012,Delivery Truck,35.84,Ohio,100.98,44256
Kingsport,Amy Hunt,Home Office,0.09,1,4/20/2012,19367,High,20,0.36,Office Supplies,Small Box,7.4,South,2679,112.42,4/22/2012,Regular Air,2.5,Tennessee,5.98,37664
Medina,Matt Connell,Corporate,0.09,1,4/20/2012,41474,Not Specified,50,0.72,Technology,Small Pack,-89.13,East,5846,225.94,4/22/2012,Regular Air,2.39,Ohio,4.77,44256
Kendall,Tracy Collins,Corporate,0.06,1,4/21/2012,35813,Critical,21,0.42,Furniture,Wrap Bag,-9.81,South,5023,156.31,4/21/2012,Express Air,4,Florida,7.59,33156
Kendall,Tracy Collins,Corporate,0.05,1,4/21/2012,35813,Critical,21,0.57,Office Supplies,Small Box,2347.18,South,5022,7841.57,4/21/2012,Express Air,19.99,Florida,363.25,33156
Whitehall,Odella Nelson,Small Business,0.05,1,4/21/2012,40997,Low,12,0.4,Office Supplies,Small Box,61.47,East,5777,382.29,4/21/2012,Express Air,9.18,Ohio,30.98,43213
Mount Vernon,Lindsay Castell,Small Business,0.06,1,4/21/2012,28736,High,26,0.36,Office Supplies,Small Box,109.16,East,4018,1029.29,4/21/2012,Regular Air,17.48,New York,40.99,10550
Mount Vernon,Scott Cohen,Consumer,0.06,1,4/21/2012,56807,High,1,0.56,Office Supplies,Small Box,-24.63,East,7953,47.04,4/23/2012,Regular Air,4.62,Ohio,42.98,43050
Whitehall,Odella Nelson,Small Business,0.03,1,4/21/2012,40997,Low,1,0.57,Office Supplies,Small Box,-8.4,East,5779,22.61,4/23/2012,Regular Air,7.51,Ohio,14.97,43213
Whitehall,Odella Nelson,Small Business,0.04,1,4/21/2012,40997,Low,33,0.73,Furniture,Jumbo Box,-513.79042,East,5780,7384.18,4/25/2012,Delivery Truck,110.2,Ohio,212.6,43213
